salesorderid,customerid,orderdate,orderquantity,productid,unitprice,linetotal
61411,14484,2013-12-02,1,708,34.99,34.99
61412,12079,2013-12-02,1,784,2294.99,2294.99
61412,12079,2013-12-02,1,930,35.0,35.0
61412,12079,2013-12-02,1,878,21.98,21.98
61412,12079,2013-12-02,1,871,9.99,9.99
61412,12079,2013-12-02,1,870,4.99,4.99
61412,12079,2013-12-02,1,712,8.99,8.99
61412,12079,2013-12-02,1,881,53.99,53.99
61413,11937,2013-12-02,1,784,2294.99,2294.99
61413,11937,2013-12-02,1,871,9.99,9.99
61413,11937,2013-12-02,1,870,4.99,4.99
61414,14449,2013-12-02,1,780,2319.99,2319.99
61414,14449,2013-12-02,1,711,34.99,34.99
61415,12782,2013-12-02,1,781,2319.99,2319.99
61415,12782,2013-12-02,1,878,21.98,21.98
61415,12782,2013-12-02,1,715,49.99,49.99
61415,12782,2013-12-02,1,712,8.99,8.99
61416,17184,2013-12-02,1,966,2384.07,2384.07
61416,17184,2013-12-02,1,872,8.99,8.99
61416,17184,2013-12-02,1,870,4.99,4.99
61416,17184,2013-12-02,1,707,34.99,34.99
61417,17734,2013-12-02,1,800,1120.49,1120.49
61418,24585,2013-12-02,1,799,1120.49,1120.49
61418,24585,2013-12-02,1,922,3.99,3.99
61418,24585,2013-12-02,1,932,24.99,24.99
61418,24585,2013-12-02,1,708,34.99,34.99
61419,24484,2013-12-02,1,800,1120.49,1120.49
61420,13122,2013-12-02,1,784,2294.99,2294.99
61420,13122,2013-12-02,1,878,21.98,21.98
61420,13122,2013-12-02,1,880,54.99,54.99
61420,13122,2013-12-02,1,712,8.99,8.99
61421,13284,2013-12-02,1,712,8.99,8.99
61421,13284,2013-12-02,1,969,2384.07,2384.07
61422,12986,2013-12-02,1,956,2384.07,2384.07
61422,12986,2013-12-02,1,923,4.99,4.99
61422,12986,2013-12-02,1,934,28.99,28.99
61422,12986,2013-12-02,1,711,34.99,34.99
61423,13559,2013-12-02,1,999,539.99,539.99
61423,13559,2013-12-02,1,922,3.99,3.99
61423,13559,2013-12-02,1,931,21.49,21.49
61423,13559,2013-12-02,1,711,34.99,34.99
61424,22674,2013-12-02,1,999,539.99,539.99
61424,22674,2013-12-02,1,711,34.99,34.99
61425,13050,2013-12-02,1,972,1214.85,1214.85
61425,13050,2013-12-02,1,707,34.99,34.99
61426,27500,2013-12-02,1,999,539.99,539.99
61426,27500,2013-12-02,1,872,8.99,8.99
61426,27500,2013-12-02,1,870,4.99,4.99
61426,27500,2013-12-02,1,707,34.99,34.99
61427,27512,2013-12-02,1,999,539.99,539.99
61428,20615,2013-12-03,1,796,2443.35,2443.35
61428,20615,2013-12-03,1,922,3.99,3.99
61428,20615,2013-12-03,1,933,32.6,32.6
61428,20615,2013-12-03,1,873,2.29,2.29
61429,20616,2013-12-03,1,792,2443.35,2443.35
61429,20616,2013-12-03,1,922,3.99,3.99
61429,20616,2013-12-03,1,933,32.6,32.6
61429,20616,2013-12-03,1,707,34.99,34.99
61430,11253,2013-12-03,1,708,34.99,34.99
61431,14233,2013-12-03,1,922,3.99,3.99
61431,14233,2013-12-03,1,932,24.99,24.99
61432,16710,2013-12-03,1,929,29.99,29.99
61432,16710,2013-12-03,1,921,4.99,4.99
61432,16710,2013-12-03,1,873,2.29,2.29
61433,16625,2013-12-03,1,929,29.99,29.99
61433,16625,2013-12-03,1,921,4.99,4.99
61433,16625,2013-12-03,1,873,2.29,2.29
61433,16625,2013-12-03,1,877,7.95,7.95
61434,23646,2013-12-03,1,870,4.99,4.99
61434,23646,2013-12-03,1,712,8.99,8.99
61435,17250,2013-12-03,1,881,53.99,53.99
61435,17250,2013-12-03,1,712,8.99,8.99
61436,16016,2013-12-03,1,923,4.99,4.99
61436,16016,2013-12-03,1,934,28.99,28.99
61436,16016,2013-12-03,1,870,4.99,4.99
61436,16016,2013-12-03,1,872,8.99,8.99
61437,17896,2013-12-03,1,990,539.99,539.99
61437,17896,2013-12-03,1,878,21.98,21.98
61437,17896,2013-12-03,1,871,9.99,9.99
61437,17896,2013-12-03,1,870,4.99,4.99
61437,17896,2013-12-03,1,859,24.49,24.49
61438,25444,2013-12-03,1,974,1700.99,1700.99
61438,25444,2013-12-03,1,882,53.99,53.99
61439,21071,2013-12-03,1,973,1700.99,1700.99
61439,21071,2013-12-03,1,713,49.99,49.99
61440,14140,2013-12-03,1,982,769.49,769.49
61440,14140,2013-12-03,1,713,49.99,49.99
61441,15923,2013-12-03,1,780,2319.99,2319.99
61441,15923,2013-12-03,1,871,9.99,9.99
61441,15923,2013-12-03,1,870,4.99,4.99
61441,15923,2013-12-03,1,860,24.49,24.49
61442,15700,2013-12-03,1,784,2294.99,2294.99
61442,15700,2013-12-03,1,930,35.0,35.0
61443,11078,2013-12-03,1,883,53.99,53.99
61444,11125,2013-12-03,1,928,24.99,24.99
61444,11125,2013-12-03,1,921,4.99,4.99
61444,11125,2013-12-03,1,873,2.29,2.29
61445,18314,2013-12-03,1,931,21.49,21.49
61445,18314,2013-12-03,1,873,2.29,2.29
61446,16506,2013-12-03,1,933,32.6,32.6
61446,16506,2013-12-03,1,922,3.99,3.99
61446,16506,2013-12-03,1,858,24.49,24.49
61447,12203,2013-12-03,1,929,29.99,29.99
61447,12203,2013-12-03,1,921,4.99,4.99
61447,12203,2013-12-03,1,874,8.99,8.99
61448,23561,2013-12-03,1,929,29.99,29.99
61449,11331,2013-12-03,1,922,3.99,3.99
61449,11331,2013-12-03,1,933,32.6,32.6
61450,22775,2013-12-03,1,929,29.99,29.99
61450,22775,2013-12-03,1,921,4.99,4.99
61450,22775,2013-12-03,1,873,2.29,2.29
61451,11642,2013-12-03,1,921,4.99,4.99
61451,11642,2013-12-03,1,929,29.99,29.99
61451,11642,2013-12-03,1,711,34.99,34.99
61451,11642,2013-12-03,1,858,24.49,24.49
61451,11642,2013-12-03,1,716,49.99,49.99
61452,13144,2013-12-03,1,929,29.99,29.99
61452,13144,2013-12-03,1,873,2.29,2.29
61453,15572,2013-12-03,1,870,4.99,4.99
61453,15572,2013-12-03,1,871,9.99,9.99
61453,15572,2013-12-03,1,708,34.99,34.99
61454,14265,2013-12-03,1,870,4.99,4.99
61454,14265,2013-12-03,1,871,9.99,9.99
61454,14265,2013-12-03,1,880,54.99,54.99
61455,11215,2013-12-03,1,867,69.99,69.99
61455,11215,2013-12-03,1,860,24.49,24.49
61456,16986,2013-12-03,1,865,63.5,63.5
61456,16986,2013-12-03,1,870,4.99,4.99
61457,15516,2013-12-03,1,921,4.99,4.99
61457,15516,2013-12-03,1,873,2.29,2.29
61458,25157,2013-12-03,1,921,4.99,4.99
61458,25157,2013-12-03,1,873,2.29,2.29
61459,14536,2013-12-03,1,921,4.99,4.99
61459,14536,2013-12-03,1,865,63.5,63.5
61460,15442,2013-12-03,1,921,4.99,4.99
61460,15442,2013-12-03,1,928,24.99,24.99
61460,15442,2013-12-03,1,866,63.5,63.5
61461,12444,2013-12-03,1,921,4.99,4.99
61461,12444,2013-12-03,1,930,35.0,35.0
61461,12444,2013-12-03,1,716,49.99,49.99
61461,12444,2013-12-03,1,858,24.49,24.49
61462,14760,2013-12-03,1,930,35.0,35.0
61462,14760,2013-12-03,1,873,2.29,2.29
61463,11860,2013-12-03,1,930,35.0,35.0
61464,13229,2013-12-03,1,878,21.98,21.98
61465,19719,2013-12-03,1,991,539.99,539.99
61465,19719,2013-12-03,1,878,21.98,21.98
61465,19719,2013-12-03,1,711,34.99,34.99
61465,19719,2013-12-03,1,712,8.99,8.99
61465,19719,2013-12-03,1,883,53.99,53.99
61466,14464,2013-12-03,1,780,2319.99,2319.99
61466,14464,2013-12-03,1,930,35.0,35.0
61466,14464,2013-12-03,1,873,2.29,2.29
61467,27006,2013-12-03,1,978,742.35,742.35
61467,27006,2013-12-03,1,877,7.95,7.95
61468,27118,2013-12-03,1,959,742.35,742.35
61468,27118,2013-12-03,1,708,34.99,34.99
61469,16424,2013-12-03,1,953,1214.85,1214.85
61470,13600,2013-12-03,1,955,2384.07,2384.07
61470,13600,2013-12-03,1,923,4.99,4.99
61470,13600,2013-12-03,1,934,28.99,28.99
61470,13600,2013-12-03,1,707,34.99,34.99
61470,13600,2013-12-03,1,712,8.99,8.99
61471,17730,2013-12-03,1,801,1120.49,1120.49
61471,17730,2013-12-03,1,932,24.99,24.99
61471,17730,2013-12-03,1,922,3.99,3.99
61471,17730,2013-12-03,1,858,24.49,24.49
61472,13123,2013-12-03,1,782,2294.99,2294.99
61472,13123,2013-12-03,1,873,2.29,2.29
61473,13135,2013-12-03,1,782,2294.99,2294.99
61473,13135,2013-12-03,1,871,9.99,9.99
61474,29221,2013-12-03,1,962,742.35,742.35
61475,13366,2013-12-03,1,955,2384.07,2384.07
61475,13366,2013-12-03,1,711,34.99,34.99
61476,23217,2013-12-03,1,997,539.99,539.99
61476,23217,2013-12-03,1,931,21.49,21.49
61476,23217,2013-12-03,1,873,2.29,2.29
61477,19987,2013-12-03,1,800,1120.49,1120.49
61477,19987,2013-12-03,1,872,8.99,8.99
61477,19987,2013-12-03,1,870,4.99,4.99
61477,19987,2013-12-03,1,880,54.99,54.99
61478,20394,2013-12-03,1,799,1120.49,1120.49
61478,20394,2013-12-03,1,922,3.99,3.99
61478,20394,2013-12-03,1,874,8.99,8.99
61478,20394,2013-12-03,1,932,24.99,24.99
61479,17567,2013-12-03,1,712,8.99,8.99
61479,17567,2013-12-03,1,973,1700.99,1700.99
61480,27795,2013-12-03,1,797,1120.49,1120.49
61480,27795,2013-12-03,1,883,53.99,53.99
61481,17233,2013-12-03,1,980,769.49,769.49
61482,14059,2013-12-04,1,921,4.99,4.99
61482,14059,2013-12-04,1,928,24.99,24.99
61482,14059,2013-12-04,1,873,2.29,2.29
61483,19578,2013-12-04,1,921,4.99,4.99
61483,19578,2013-12-04,1,929,29.99,29.99
61483,19578,2013-12-04,1,873,2.29,2.29
61484,22941,2013-12-04,1,870,4.99,4.99
61484,22941,2013-12-04,1,884,53.99,53.99
61485,26143,2013-12-04,1,868,69.99,69.99
61485,26143,2013-12-04,1,884,53.99,53.99
61486,29188,2013-12-04,1,871,9.99,9.99
61486,29188,2013-12-04,1,870,4.99,4.99
61486,29188,2013-12-04,1,880,54.99,54.99
61487,14217,2013-12-04,1,715,49.99,49.99
61488,21545,2013-12-04,1,982,769.49,769.49
61488,21545,2013-12-04,1,712,8.99,8.99
61488,21545,2013-12-04,1,868,69.99,69.99
61489,13561,2013-12-04,1,780,2319.99,2319.99
61489,13561,2013-12-04,1,878,21.98,21.98
61489,13561,2013-12-04,1,873,2.29,2.29
61490,15637,2013-12-04,1,784,2294.99,2294.99
61490,15637,2013-12-04,1,871,9.99,9.99
61490,15637,2013-12-04,1,707,34.99,34.99
61490,15637,2013-12-04,1,713,49.99,49.99
61490,15637,2013-12-04,1,712,8.99,8.99
61491,15086,2013-12-04,1,782,2294.99,2294.99
61491,15086,2013-12-04,1,930,35.0,35.0
61491,15086,2013-12-04,1,921,4.99,4.99
61491,15086,2013-12-04,1,711,34.99,34.99
61492,15118,2013-12-04,1,782,2294.99,2294.99
61493,11667,2013-12-04,1,882,53.99,53.99
61494,11643,2013-12-04,1,873,2.29,2.29
61494,11643,2013-12-04,1,877,7.95,7.95
61495,11506,2013-12-04,1,715,49.99,49.99
61496,11498,2013-12-04,1,922,3.99,3.99
61496,11498,2013-12-04,1,932,24.99,24.99
61496,11498,2013-12-04,1,873,2.29,2.29
61497,27637,2013-12-04,1,934,28.99,28.99
61497,27637,2013-12-04,1,923,4.99,4.99
61497,27637,2013-12-04,1,711,34.99,34.99
61498,28232,2013-12-04,1,931,21.49,21.49
61498,28232,2013-12-04,1,873,2.29,2.29
61498,28232,2013-12-04,1,876,120.0,120.0
61499,11277,2013-12-04,1,928,24.99,24.99
61499,11277,2013-12-04,1,921,4.99,4.99
61499,11277,2013-12-04,1,878,21.98,21.98
61499,11277,2013-12-04,1,708,34.99,34.99
61499,11277,2013-12-04,1,860,24.49,24.49
61500,23689,2013-12-04,1,921,4.99,4.99
61500,23689,2013-12-04,1,929,29.99,29.99
61500,23689,2013-12-04,1,875,8.99,8.99
61501,24961,2013-12-04,1,922,3.99,3.99
61501,24961,2013-12-04,1,933,32.6,32.6
61501,24961,2013-12-04,1,708,34.99,34.99
61502,18449,2013-12-04,1,929,29.99,29.99
61502,18449,2013-12-04,1,921,4.99,4.99
61502,18449,2013-12-04,1,711,34.99,34.99
61503,23687,2013-12-04,1,929,29.99,29.99
61504,14574,2013-12-04,1,871,9.99,9.99
61504,14574,2013-12-04,1,870,4.99,4.99
61504,14574,2013-12-04,1,711,34.99,34.99
61504,14574,2013-12-04,1,858,24.49,24.49
61505,20349,2013-12-04,1,868,69.99,69.99
61506,19018,2013-12-04,1,869,69.99,69.99
61506,19018,2013-12-04,1,865,63.5,63.5
61507,23554,2013-12-04,1,870,4.99,4.99
61508,19082,2013-12-04,1,921,4.99,4.99
61508,19082,2013-12-04,1,708,34.99,34.99
61509,21533,2013-12-04,1,921,4.99,4.99
61509,21533,2013-12-04,1,928,24.99,24.99
61509,21533,2013-12-04,1,873,2.29,2.29
61509,21533,2013-12-04,1,877,7.95,7.95
61510,20133,2013-12-04,1,932,24.99,24.99
61510,20133,2013-12-04,1,922,3.99,3.99
61511,21077,2013-12-04,1,931,21.49,21.49
61511,21077,2013-12-04,1,873,2.29,2.29
61512,28570,2013-12-04,1,922,3.99,3.99
61512,28570,2013-12-04,1,865,63.5,63.5
61513,22701,2013-12-04,1,922,3.99,3.99
61513,22701,2013-12-04,1,884,53.99,53.99
61514,25541,2013-12-04,1,931,21.49,21.49
61515,14784,2013-12-04,1,934,28.99,28.99
61515,14784,2013-12-04,1,923,4.99,4.99
61515,14784,2013-12-04,1,873,2.29,2.29
61516,17186,2013-12-04,1,923,4.99,4.99
61516,17186,2013-12-04,1,873,2.29,2.29
61517,13071,2013-12-04,1,930,35.0,35.0
61518,11235,2013-12-04,1,930,35.0,35.0
61518,11235,2013-12-04,1,921,4.99,4.99
61518,11235,2013-12-04,1,711,34.99,34.99
61519,12180,2013-12-04,1,784,2294.99,2294.99
61519,12180,2013-12-04,1,878,21.98,21.98
61519,12180,2013-12-04,1,711,34.99,34.99
61520,12078,2013-12-04,1,781,2319.99,2319.99
61520,12078,2013-12-04,1,878,21.98,21.98
61520,12078,2013-12-04,1,880,54.99,54.99
61521,15490,2013-12-04,1,784,2294.99,2294.99
61521,15490,2013-12-04,1,921,4.99,4.99
61521,15490,2013-12-04,1,930,35.0,35.0
61521,15490,2013-12-04,1,708,34.99,34.99
61521,15490,2013-12-04,1,858,24.49,24.49
61522,23423,2013-12-04,1,976,1700.99,1700.99
61522,23423,2013-12-04,1,884,53.99,53.99
61523,20609,2013-12-04,1,793,2443.35,2443.35
61523,20609,2013-12-04,1,922,3.99,3.99
61523,20609,2013-12-04,1,933,32.6,32.6
61523,20609,2013-12-04,1,707,34.99,34.99
61523,20609,2013-12-04,1,860,24.49,24.49
61524,25213,2013-12-04,1,800,1120.49,1120.49
61524,25213,2013-12-04,1,922,3.99,3.99
61524,25213,2013-12-04,1,932,24.99,24.99
61524,25213,2013-12-04,1,711,34.99,34.99
61525,13650,2013-12-04,1,781,2319.99,2319.99
61525,13650,2013-12-04,1,870,4.99,4.99
61525,13650,2013-12-04,1,871,9.99,9.99
61526,23730,2013-12-04,1,953,1214.85,1214.85
61526,23730,2013-12-04,1,707,34.99,34.99
61527,23731,2013-12-04,1,971,1214.85,1214.85
61527,23731,2013-12-04,1,708,34.99,34.99
61528,24957,2013-12-04,1,963,742.35,742.35
61528,24957,2013-12-04,1,707,34.99,34.99
61529,23829,2013-12-04,1,971,1214.85,1214.85
61529,23829,2013-12-04,1,875,8.99,8.99
61530,26200,2013-12-04,1,998,539.99,539.99
61530,26200,2013-12-04,1,707,34.99,34.99
61531,18476,2013-12-04,1,999,539.99,539.99
61531,18476,2013-12-04,1,872,8.99,8.99
61531,18476,2013-12-04,1,870,4.99,4.99
61531,18476,2013-12-04,1,880,54.99,54.99
61531,18476,2013-12-04,1,877,7.95,7.95
61532,23265,2013-12-04,1,999,539.99,539.99
61532,23265,2013-12-04,1,872,8.99,8.99
61532,23265,2013-12-04,1,870,4.99,4.99
61532,23265,2013-12-04,1,874,8.99,8.99
61533,23183,2013-12-04,1,997,539.99,539.99
61533,23183,2013-12-04,1,872,8.99,8.99
61534,18475,2013-12-04,1,997,539.99,539.99
61534,18475,2013-12-04,1,870,4.99,4.99
61534,18475,2013-12-04,1,872,8.99,8.99
61534,18475,2013-12-04,1,880,54.99,54.99
61534,18475,2013-12-04,1,877,7.95,7.95
61535,22733,2013-12-04,1,997,539.99,539.99
61535,22733,2013-12-04,1,872,8.99,8.99
61536,17521,2013-12-04,1,973,1700.99,1700.99
61536,17521,2013-12-04,1,714,49.99,49.99
61537,24100,2013-12-04,1,799,1120.49,1120.49
61537,24100,2013-12-04,1,870,4.99,4.99
61537,24100,2013-12-04,1,872,8.99,8.99
61537,24100,2013-12-04,1,707,34.99,34.99
61538,14670,2013-12-04,1,983,769.49,769.49
61538,14670,2013-12-04,1,867,69.99,69.99
61538,14670,2013-12-04,1,712,8.99,8.99
61539,20282,2013-12-05,1,929,29.99,29.99
61539,20282,2013-12-05,1,921,4.99,4.99
61539,20282,2013-12-05,1,873,2.29,2.29
61540,22176,2013-12-05,1,878,21.98,21.98
61540,22176,2013-12-05,1,871,9.99,9.99
61540,22176,2013-12-05,1,870,4.99,4.99
61540,22176,2013-12-05,1,865,63.5,63.5
61541,26164,2013-12-05,1,869,69.99,69.99
61542,12997,2013-12-05,1,921,4.99,4.99
61542,12997,2013-12-05,1,711,34.99,34.99
61543,12690,2013-12-05,1,922,3.99,3.99
61543,12690,2013-12-05,1,873,2.29,2.29
61544,25266,2013-12-05,1,922,3.99,3.99
61544,25266,2013-12-05,1,881,53.99,53.99
61545,11369,2013-12-05,1,712,8.99,8.99
61545,11369,2013-12-05,1,716,49.99,49.99
61546,18206,2013-12-05,1,712,8.99,8.99
61547,17902,2013-12-05,1,976,1700.99,1700.99
61547,17902,2013-12-05,1,872,8.99,8.99
61547,17902,2013-12-05,1,870,4.99,4.99
61548,12386,2013-12-05,1,783,2294.99,2294.99
61548,12386,2013-12-05,1,878,21.98,21.98
61548,12386,2013-12-05,1,715,49.99,49.99
61548,12386,2013-12-05,1,712,8.99,8.99
61549,13562,2013-12-05,1,781,2319.99,2319.99
61550,15097,2013-12-05,1,783,2294.99,2294.99
61550,15097,2013-12-05,1,930,35.0,35.0
61550,15097,2013-12-05,1,921,4.99,4.99
61550,15097,2013-12-05,1,873,2.29,2.29
61551,11890,2013-12-05,1,707,34.99,34.99
61551,11890,2013-12-05,1,858,24.49,24.49
61552,11505,2013-12-05,1,922,3.99,3.99
61552,11505,2013-12-05,1,708,34.99,34.99
61552,11505,2013-12-05,1,716,49.99,49.99
61553,12068,2013-12-05,1,714,49.99,49.99
61553,12068,2013-12-05,1,712,8.99,8.99
61554,28225,2013-12-05,1,931,21.49,21.49
61554,28225,2013-12-05,1,922,3.99,3.99
61554,28225,2013-12-05,1,707,34.99,34.99
61555,11330,2013-12-05,1,921,4.99,4.99
61555,11330,2013-12-05,1,928,24.99,24.99
61555,11330,2013-12-05,1,873,2.29,2.29
61556,23796,2013-12-05,1,933,32.6,32.6
61556,23796,2013-12-05,1,922,3.99,3.99
61557,24285,2013-12-05,1,933,32.6,32.6
61558,12165,2013-12-05,1,929,29.99,29.99
61558,12165,2013-12-05,1,921,4.99,4.99
61558,12165,2013-12-05,1,873,2.29,2.29
61559,19224,2013-12-05,1,922,3.99,3.99
61559,19224,2013-12-05,1,933,32.6,32.6
61559,19224,2013-12-05,1,859,24.49,24.49
61559,19224,2013-12-05,1,711,34.99,34.99
61560,16213,2013-12-05,1,871,9.99,9.99
61560,16213,2013-12-05,1,870,4.99,4.99
61560,16213,2013-12-05,1,708,34.99,34.99
61561,18380,2013-12-05,1,870,4.99,4.99
61561,18380,2013-12-05,1,877,7.95,7.95
61562,18944,2013-12-05,1,878,21.98,21.98
61562,18944,2013-12-05,1,711,34.99,34.99
61563,16049,2013-12-05,1,921,4.99,4.99
61563,16049,2013-12-05,1,708,34.99,34.99
61564,15680,2013-12-05,1,921,4.99,4.99
61565,14543,2013-12-05,1,930,35.0,35.0
61565,14543,2013-12-05,1,921,4.99,4.99
61565,14543,2013-12-05,1,873,2.29,2.29
61566,15711,2013-12-05,1,922,3.99,3.99
61566,15711,2013-12-05,1,933,32.6,32.6
61566,15711,2013-12-05,1,708,34.99,34.99
61567,16266,2013-12-05,1,932,24.99,24.99
61567,16266,2013-12-05,1,922,3.99,3.99
61567,16266,2013-12-05,1,708,34.99,34.99
61568,17951,2013-12-05,1,928,24.99,24.99
61568,17951,2013-12-05,1,873,2.29,2.29
61569,17711,2013-12-05,1,929,29.99,29.99
61569,17711,2013-12-05,1,921,4.99,4.99
61569,17711,2013-12-05,1,707,34.99,34.99
61570,17809,2013-12-05,1,929,29.99,29.99
61570,17809,2013-12-05,1,921,4.99,4.99
61570,17809,2013-12-05,1,873,2.29,2.29
61570,17809,2013-12-05,1,879,159.0,159.0
61570,17809,2013-12-05,1,712,8.99,8.99
61571,19373,2013-12-05,1,929,29.99,29.99
61571,19373,2013-12-05,1,921,4.99,4.99
61571,19373,2013-12-05,1,880,54.99,54.99
61572,12134,2013-12-05,1,931,21.49,21.49
61572,12134,2013-12-05,1,922,3.99,3.99
61572,12134,2013-12-05,1,875,8.99,8.99
61573,16294,2013-12-05,1,870,4.99,4.99
61573,16294,2013-12-05,1,875,8.99,8.99
61574,29439,2013-12-05,1,931,21.49,21.49
61574,29439,2013-12-05,1,873,2.29,2.29
61575,17371,2013-12-05,1,878,21.98,21.98
61575,17371,2013-12-05,1,715,49.99,49.99
61576,12978,2013-12-05,1,921,4.99,4.99
61576,12978,2013-12-05,1,930,35.0,35.0
61576,12978,2013-12-05,1,873,2.29,2.29
61576,12978,2013-12-05,1,877,7.95,7.95
61577,12788,2013-12-05,1,878,21.98,21.98
61577,12788,2013-12-05,1,708,34.99,34.99
61578,11563,2013-12-05,1,883,53.99,53.99
61579,12966,2013-12-05,1,878,21.98,21.98
61579,12966,2013-12-05,1,707,34.99,34.99
61579,12966,2013-12-05,1,715,49.99,49.99
61580,15850,2013-12-05,1,781,2319.99,2319.99
61580,15850,2013-12-05,1,880,54.99,54.99
61581,14434,2013-12-05,1,780,2319.99,2319.99
61581,14434,2013-12-05,1,878,21.98,21.98
61581,14434,2013-12-05,1,881,53.99,53.99
61582,15048,2013-12-05,1,961,742.35,742.35
61582,15048,2013-12-05,1,708,34.99,34.99
61583,14192,2013-12-05,1,956,2384.07,2384.07
61583,14192,2013-12-05,1,934,28.99,28.99
61584,25215,2013-12-05,1,800,1120.49,1120.49
61584,25215,2013-12-05,1,711,34.99,34.99
61585,24477,2013-12-05,1,798,1120.49,1120.49
61586,17728,2013-12-05,1,799,1120.49,1120.49
61586,17728,2013-12-05,1,932,24.99,24.99
61586,17728,2013-12-05,1,922,3.99,3.99
61586,17728,2013-12-05,1,873,2.29,2.29
61587,13117,2013-12-05,1,779,2319.99,2319.99
61587,13117,2013-12-05,1,878,21.98,21.98
61587,13117,2013-12-05,1,873,2.29,2.29
61588,13130,2013-12-05,1,779,2319.99,2319.99
61588,13130,2013-12-05,1,930,35.0,35.0
61589,29203,2013-12-05,1,960,742.35,742.35
61589,29203,2013-12-05,1,870,4.99,4.99
61589,29203,2013-12-05,1,872,8.99,8.99
61590,26012,2013-12-05,1,955,2384.07,2384.07
61590,26012,2013-12-05,1,711,34.99,34.99
61591,22787,2013-12-05,1,998,539.99,539.99
61591,22787,2013-12-05,1,931,21.49,21.49
61591,22787,2013-12-05,1,922,3.99,3.99
61591,22787,2013-12-05,1,880,54.99,54.99
61592,24047,2013-12-05,1,798,1120.49,1120.49
61592,24047,2013-12-05,1,881,53.99,53.99
61593,27823,2013-12-05,1,798,1120.49,1120.49
61593,27823,2013-12-05,1,707,34.99,34.99
61593,27823,2013-12-05,1,712,8.99,8.99
61594,22480,2013-12-05,1,999,539.99,539.99
61594,22480,2013-12-05,1,872,8.99,8.99
61594,22480,2013-12-05,1,870,4.99,4.99
61594,22480,2013-12-05,1,884,53.99,53.99
61594,22480,2013-12-05,1,712,8.99,8.99
61595,26956,2013-12-05,1,999,539.99,539.99
61595,26956,2013-12-05,1,870,4.99,4.99
61595,26956,2013-12-05,1,872,8.99,8.99
61595,26956,2013-12-05,1,882,53.99,53.99
61596,17232,2013-12-05,1,983,769.49,769.49
61597,27513,2013-12-05,1,999,539.99,539.99
61597,27513,2013-12-05,1,931,21.49,21.49
61597,27513,2013-12-05,1,873,2.29,2.29
61598,27343,2013-12-06,1,867,69.99,69.99
61598,27343,2013-12-06,1,882,53.99,53.99
61598,27343,2013-12-06,1,712,8.99,8.99
61599,21371,2013-12-06,1,921,4.99,4.99
61599,21371,2013-12-06,1,873,2.29,2.29
61600,15233,2013-12-06,1,707,34.99,34.99
61601,17831,2013-12-06,1,975,1700.99,1700.99
61601,17831,2013-12-06,1,872,8.99,8.99
61601,17831,2013-12-06,1,870,4.99,4.99
61601,17831,2013-12-06,1,707,34.99,34.99
61602,22595,2013-12-06,1,796,2443.35,2443.35
61602,22595,2013-12-06,1,933,32.6,32.6
61602,22595,2013-12-06,1,711,34.99,34.99
61602,22595,2013-12-06,1,712,8.99,8.99
61603,13263,2013-12-06,1,793,2443.35,2443.35
61603,13263,2013-12-06,1,877,7.95,7.95
61604,12615,2013-12-06,1,779,2319.99,2319.99
61604,12615,2013-12-06,1,878,21.98,21.98
61605,11662,2013-12-06,1,712,8.99,8.99
61605,11662,2013-12-06,1,882,53.99,53.99
61606,26248,2013-12-06,1,934,28.99,28.99
61606,26248,2013-12-06,1,923,4.99,4.99
61606,26248,2013-12-06,1,707,34.99,34.99
61607,11709,2013-12-06,1,928,24.99,24.99
61607,11709,2013-12-06,1,921,4.99,4.99
61607,11709,2013-12-06,1,707,34.99,34.99
61608,27603,2013-12-06,1,934,28.99,28.99
61608,27603,2013-12-06,1,923,4.99,4.99
61608,27603,2013-12-06,1,711,34.99,34.99
61608,27603,2013-12-06,1,860,24.49,24.49
61609,11506,2013-12-06,1,921,4.99,4.99
61609,11506,2013-12-06,1,928,24.99,24.99
61609,11506,2013-12-06,1,875,8.99,8.99
61610,25257,2013-12-06,1,928,24.99,24.99
61610,25257,2013-12-06,1,873,2.29,2.29
